{'doc_id': 'APW_ENG_20010401.0004', 'sentence_id': 19, 'h': {'id': 'Q956', 'pos': [9, 10]}, 't': {'id': 'Q148', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0748', 'sentence_id': 1, 'h': {'id': 'Q1490', 'pos': [31, 32]}, 't': {'id': 'Q17', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0756', 'sentence_id': 1, 'h': {'id': 'Q60206', 'pos': [25, 27]}, 't': {'id': 'Q1218', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0756', 'sentence_id': 3, 'h': {'id': 'Q30', 'pos': [3, 5]}, 't': {'id': 'Q39', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0756', 'sentence_id': 3, 'h': {'id': 'Q816', 'pos': [4, 5]}, 't': {'id': 'Q1261', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0756', 'sentence_id': 3, 'h': {'id': 'Q78', 'pos': [30, 31]}, 't': {'id': 'Q39', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0756', 'sentence_id': 4, 'h': {'id': 'Q28', 'pos': [0, 1]}, 't': {'id': 'Q191', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0758', 'sentence_id': 1, 'h': {'id': 'Q1766493', 'pos': [0, 15]}, 't': {'id': 'Q30', 'pos': [8, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0761', 'sentence_id': 43, 'h': {'id': 'Q221359', 'pos': [10, 12]}, 't': {'id': 'Q184', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0783', 'sentence_id': 4, 'h': {'id': 'Q861578', 'pos': [25, 26]}, 't': {'id': 'Q64611', 'pos': [3, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0800', 'sentence_id': 43, 'h': {'id': 'Q30', 'pos': [6, 8]}, 't': {'id': 'Q39', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0818', 'sentence_id': 6, 'h': {'id': 'Q181574', 'pos': [12, 18]}, 't': {'id': 'Q16', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0827', 'sentence_id': 45, 'h': {'id': 'Q159', 'pos': [15, 16]}, 't': {'id': 'Q184', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0833', 'sentence_id': 1, 'h': {'id': 'Q20', 'pos': [4, 5]}, 't': {'id': 'Q34', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0888', 'sentence_id': 44, 'h': {'id': 'Q2579213', 'pos': [0, 2]}, 't': {'id': 'Q30', 'pos': [5, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0906', 'sentence_id': 5, 'h': {'id': 'Q42418', 'pos': [1, 2]}, 't': {'id': 'Q432', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0925', 'sentence_id': 7, 'h': {'id': 'Q2470344', 'pos': [0, 6]}, 't': {'id': 'Q266496', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0925', 'sentence_id': 7, 'h': {'id': 'Q11256', 'pos': [5, 7]}, 't': {'id': 'Q1563', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0926', 'sentence_id': 7, 'h': {'id': 'Q833', 'pos': [8, 9]}, 't': {'id': 'Q869', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0926', 'sentence_id': 7, 'h': {'id': 'Q1415', 'pos': [21, 22]}, 't': {'id': 'Q1603', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0928', 'sentence_id': 2, 'h': {'id': 'Q501351', 'pos': [0, 26]}, 't': {'id': 'Q23434', 'pos': [18, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0936', 'sentence_id': 29, 'h': {'id': 'Q117396', 'pos': [0, 52]}, 't': {'id': 'Q43380', 'pos': [52, 53]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0939', 'sentence_id': 1, 'h': {'id': 'Q881', 'pos': [3, 4]}, 't': {'id': 'Q1858', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0939', 'sentence_id': 1, 'h': {'id': 'Q41053', 'pos': [13, 14]}, 't': {'id': 'Q822', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0941', 'sentence_id': 5, 'h': {'id': 'Q958651', 'pos': [0, 29]}, 't': {'id': 'Q229187', 'pos': [22, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010402.0961', 'sentence_id': 43, 'h': {'id': 'Q212135', 'pos': [0, 30]}, 't': {'id': 'Q13974', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0023', 'sentence_id': 1, 'h': {'id': 'Q334', 'pos': [52, 53]}, 't': {'id': 'Q869', 'pos': [59, 60]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0023', 'sentence_id': 1, 'h': {'id': 'Q869', 'pos': [59, 60]}, 't': {'id': 'Q928', 'pos': [48, 49]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0023', 'sentence_id': 1, 'h': {'id': 'Q155', 'pos': [11, 12]}, 't': {'id': 'Q148', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0025', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [51, 52]}, 't': {'id': 'Q28', 'pos': [35, 36]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0025', 'sentence_id': 1, 'h': {'id': 'Q28', 'pos': [35, 36]}, 't': {'id': 'Q17', 'pos': [39, 40]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0025', 'sentence_id': 1, 'h': {'id': 'Q55', 'pos': [25, 26]}, 't': {'id': 'Q36600', 'pos': [23, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0059', 'sentence_id': 12, 'h': {'id': 'Q1246', 'pos': [10, 11]}, 't': {'id': 'Q25270', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0060', 'sentence_id': 1, 'h': {'id': 'Q843', 'pos': [14, 15]}, 't': {'id': 'Q134068', 'pos': [17, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0063', 'sentence_id': 1, 'h': {'id': 'Q948', 'pos': [10, 11]}, 't': {'id': 'Q7270', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0063', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [14, 15]}, 't': {'id': 'Q148', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0063', 'sentence_id': 2, 'h': {'id': 'Q833', 'pos': [15, 16]}, 't': {'id': 'Q252', 'pos': [40, 41]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0063', 'sentence_id': 2, 'h': {'id': 'Q155', 'pos': [0, 17]}, 't': {'id': 'Q45', 'pos': [0, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0063', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q159', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0075', 'sentence_id': 2, 'h': {'id': 'Q796', 'pos': [17, 18]}, 't': {'id': 'Q43', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0075', 'sentence_id': 4, 'h': {'id': 'Q159', 'pos': [37, 38]}, 't': {'id': 'Q16', 'pos': [29, 30]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0109', 'sentence_id': 1, 'h': {'id': 'Q2088', 'pos': [26, 27]}, 't': {'id': 'Q2089', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0111', 'sentence_id': 1, 'h': {'id': 'Q96', 'pos': [0, 1]}, 't': {'id': 'Q414', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0111', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [18, 19]}, 't': {'id': 'Q38', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0113', 'sentence_id': 1, 'h': {'id': 'Q47359', 'pos': [8, 10]}, 't': {'id': 'Q17', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0132', 'sentence_id': 4, 'h': {'id': 'Q956', 'pos': [23, 24]}, 't': {'id': 'Q148', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0132', 'sentence_id': 6, 'h': {'id': 'Q17', 'pos': [23, 24]}, 't': {'id': 'Q159', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0132', 'sentence_id': 8, 'h': {'id': 'Q1261', 'pos': [13, 14]}, 't': {'id': 'Q1214', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0169', 'sentence_id': 1, 'h': {'id': 'Q962', 'pos': [0, 1]}, 't': {'id': 'Q1033', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0193', 'sentence_id': 11, 'h': {'id': 'Q183', 'pos': [14, 15]}, 't': {'id': 'Q17', 'pos': [48, 49]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0193', 'sentence_id': 13, 'h': {'id': 'Q865', 'pos': [10, 11]}, 't': {'id': 'Q148', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0193', 'sentence_id': 15, 'h': {'id': 'Q884', 'pos': [13, 15]}, 't': {'id': 'Q458', 'pos': [15, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0201', 'sentence_id': 1, 'h': {'id': 'Q96', 'pos': [14, 15]}, 't': {'id': 'Q77', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0227', 'sentence_id': 1, 'h': {'id': 'Q1482143', 'pos': [12, 16]}, 't': {'id': 'Q26', 'pos': [6, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0240', 'sentence_id': 9, 'h': {'id': 'Q17', 'pos': [9, 10]}, 't': {'id': 'Q881', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0242', 'sentence_id': 3, 'h': {'id': 'Q181574', 'pos': [23, 28]}, 't': {'id': 'Q16', 'pos': [34, 35]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0262', 'sentence_id': 14, 'h': {'id': 'Q794', 'pos': [8, 9]}, 't': {'id': 'Q423', 'pos': [21, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0263', 'sentence_id': 31, 'h': {'id': 'Q484892', 'pos': [22, 24]}, 't': {'id': 'Q483132', 'pos': [19, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0306', 'sentence_id': 4, 'h': {'id': 'Q155', 'pos': [40, 41]}, 't': {'id': 'Q17', 'pos': [30, 31]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0306', 'sentence_id': 18, 'h': {'id': 'Q1221', 'pos': [18, 19]}, 't': {'id': 'Q1212', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0316', 'sentence_id': 8, 'h': {'id': 'Q36678', 'pos': [2, 4]}, 't': {'id': 'Q801', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0316', 'sentence_id': 8, 'h': {'id': 'Q8678', 'pos': [32, 35]}, 't': {'id': 'Q155', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0320', 'sentence_id': 1, 'h': {'id': 'Q20', 'pos': [6, 7]}, 't': {'id': 'Q35', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0321', 'sentence_id': 1, 'h': {'id': 'Q843', 'pos': [1, 2]}, 't': {'id': 'Q1362', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0323', 'sentence_id': 1, 'h': {'id': 'Q45', 'pos': [23, 24]}, 't': {'id': 'Q29', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0323', 'sentence_id': 1, 'h': {'id': 'Q1218', 'pos': [19, 20]}, 't': {'id': 'Q246590', 'pos': [15, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0337', 'sentence_id': 3, 'h': {'id': 'Q1362', 'pos': [31, 32]}, 't': {'id': 'Q843', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0350', 'sentence_id': 1, 'h': {'id': 'Q29', 'pos': [19, 20]}, 't': {'id': 'Q224', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0350', 'sentence_id': 9, 'h': {'id': 'Q865', 'pos': [3, 4]}, 't': {'id': 'Q148', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0350', 'sentence_id': 9, 'h': {'id': 'Q258', 'pos': [6, 8]}, 't': {'id': 'Q1029', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0375', 'sentence_id': 1, 'h': {'id': 'Q105', 'pos': [37, 38]}, 't': {'id': 'Q132', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0375', 'sentence_id': 12, 'h': {'id': 'Q28', 'pos': [25, 26]}, 't': {'id': 'Q55', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0375', 'sentence_id': 12, 'h': {'id': 'Q258495', 'pos': [5, 7]}, 't': {'id': 'Q28', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0396', 'sentence_id': 1, 'h': {'id': 'Q1218', 'pos': [20, 21]}, 't': {'id': 'Q801', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0396', 'sentence_id': 1, 'h': {'id': 'Q1439', 'pos': [31, 32]}, 't': {'id': 'Q1588', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0396', 'sentence_id': 1, 'h': {'id': 'Q7376606', 'pos': [18, 20]}, 't': {'id': 'Q854', 'pos': [0, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0396', 'sentence_id': 4, 'h': {'id': 'Q858', 'pos': [6, 7]}, 't': {'id': 'Q159', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0429', 'sentence_id': 12, 'h': {'id': 'Q1433121', 'pos': [26, 28]}, 't': {'id': 'Q1218', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0439', 'sentence_id': 22, 'h': {'id': 'Q183', 'pos': [11, 12]}, 't': {'id': 'Q55', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0450', 'sentence_id': 22, 'h': {'id': 'Q28699', 'pos': [12, 13]}, 't': {'id': 'Q273051', 'pos': [14, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0470', 'sentence_id': 1, 'h': {'id': 'Q869', 'pos': [30, 31]}, 't': {'id': 'Q148', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0470', 'sentence_id': 1, 'h': {'id': 'Q3136031', 'pos': [12, 14]}, 't': {'id': 'Q30', 'pos': [6, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0498', 'sentence_id': 6, 'h': {'id': 'Q801', 'pos': [27, 28]}, 't': {'id': 'Q1218', 'pos': [37, 38]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0510', 'sentence_id': 8, 'h': {'id': 'Q252', 'pos': [10, 11]}, 't': {'id': 'Q148', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0555', 'sentence_id': 4, 'h': {'id': 'Q217475', 'pos': [1, 4]}, 't': {'id': 'Q17', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0559', 'sentence_id': 30, 'h': {'id': 'Q822', 'pos': [12, 13]}, 't': {'id': 'Q858', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0559', 'sentence_id': 30, 'h': {'id': 'Q833', 'pos': [21, 22]}, 't': {'id': 'Q252', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0605', 'sentence_id': 15, 'h': {'id': 'Q183', 'pos': [17, 18]}, 't': {'id': 'Q40', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0605', 'sentence_id': 15, 'h': {'id': 'Q96', 'pos': [30, 31]}, 't': {'id': 'Q242', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0606', 'sentence_id': 30, 'h': {'id': 'Q13298', 'pos': [6, 7]}, 't': {'id': 'Q40', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0606', 'sentence_id': 30, 'h': {'id': 'Q801', 'pos': [11, 12]}, 't': {'id': 'Q858', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0615', 'sentence_id': 1, 'h': {'id': 'Q1418', 'pos': [6, 7]}, 't': {'id': 'Q33', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0615', 'sentence_id': 1, 'h': {'id': 'Q128', 'pos': [34, 35]}, 't': {'id': 'Q129', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0615', 'sentence_id': 1, 'h': {'id': 'Q884', 'pos': [21, 23]}, 't': {'id': 'Q869', 'pos': [41, 42]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0650', 'sentence_id': 1, 'h': {'id': 'Q35', 'pos': [14, 15]}, 't': {'id': 'Q34', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0650', 'sentence_id': 1, 'h': {'id': 'Q801', 'pos': [16, 17]}, 't': {'id': 'Q36', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0672', 'sentence_id': 9, 'h': {'id': 'Q869', 'pos': [24, 25]}, 't': {'id': 'Q928', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0674', 'sentence_id': 6, 'h': {'id': 'Q212', 'pos': [8, 9]}, 't': {'id': 'Q159', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0685', 'sentence_id': 7, 'h': {'id': 'Q183', 'pos': [36, 37]}, 't': {'id': 'Q36', 'pos': [38, 39]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0727', 'sentence_id': 15, 'h': {'id': 'Q129', 'pos': [27, 28]}, 't': {'id': 'Q128', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0741', 'sentence_id': 15, 'h': {'id': 'Q8646', 'pos': [6, 8]}, 't': {'id': 'Q148', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0741', 'sentence_id': 15, 'h': {'id': 'Q236', 'pos': [15, 16]}, 't': {'id': 'Q403', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0741', 'sentence_id': 26, 'h': {'id': 'Q810', 'pos': [0, 1]}, 't': {'id': 'Q796', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0760', 'sentence_id': 18, 'h': {'id': 'Q816', 'pos': [7, 8]}, 't': {'id': 'Q1261', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0760', 'sentence_id': 18, 'h': {'id': 'Q399', 'pos': [6, 7]}, 't': {'id': 'Q227', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0760', 'sentence_id': 29, 'h': {'id': 'Q183', 'pos': [14, 15]}, 't': {'id': 'Q55', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0764', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [26, 27]}, 't': {'id': 'Q159', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0764', 'sentence_id': 17, 'h': {'id': 'Q34', 'pos': [2, 3]}, 't': {'id': 'Q28', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0764', 'sentence_id': 17, 'h': {'id': 'Q130', 'pos': [6, 7]}, 't': {'id': 'Q129', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0780', 'sentence_id': 3, 'h': {'id': 'Q16', 'pos': [15, 16]}, 't': {'id': 'Q148', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0807', 'sentence_id': 1, 'h': {'id': 'Q921', 'pos': [15, 16]}, 't': {'id': 'Q252', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0819', 'sentence_id': 8, 'h': {'id': 'Q29', 'pos': [12, 13]}, 't': {'id': 'Q17', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0820', 'sentence_id': 1, 'h': {'id': 'Q399', 'pos': [6, 7]}, 't': {'id': 'Q227', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0842', 'sentence_id': 3, 'h': {'id': 'Q159', 'pos': [12, 13]}, 't': {'id': 'Q28', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0865', 'sentence_id': 3, 'h': {'id': 'Q173633', 'pos': [4, 6]}, 't': {'id': 'Q30', 'pos': [7, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0865', 'sentence_id': 3, 'h': {'id': 'Q921', 'pos': [4, 5]}, 't': {'id': 'Q159', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0907', 'sentence_id': 31, 'h': {'id': 'Q766', 'pos': [24, 25]}, 't': {'id': 'Q155', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0911', 'sentence_id': 50, 'h': {'id': 'Q794', 'pos': [23, 24]}, 't': {'id': 'Q183', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0911', 'sentence_id': 50, 'h': {'id': 'Q179248', 'pos': [29, 30]}, 't': {'id': 'Q403', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0936', 'sentence_id': 1, 'h': {'id': 'Q39', 'pos': [0, 1]}, 't': {'id': 'Q183', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0936', 'sentence_id': 2, 'h': {'id': 'Q574', 'pos': [22, 24]}, 't': {'id': 'Q252', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0972', 'sentence_id': 21, 'h': {'id': 'Q48', 'pos': [43, 44]}, 't': {'id': 'Q46', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0972', 'sentence_id': 21, 'h': {'id': 'Q131261', 'pos': [2, 4]}, 't': {'id': 'Q183', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0972', 'sentence_id': 23, 'h': {'id': 'Q1016', 'pos': [41, 42]}, 't': {'id': 'Q79', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0972', 'sentence_id': 23, 'h': {'id': 'Q801', 'pos': [2, 3]}, 't': {'id': 'Q37', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0972', 'sentence_id': 31, 'h': {'id': 'Q36', 'pos': [7, 8]}, 't': {'id': 'Q212', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0985', 'sentence_id': 3, 'h': {'id': 'Q18', 'pos': [4, 6]}, 't': {'id': 'Q414', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.0985', 'sentence_id': 3, 'h': {'id': 'Q2088', 'pos': [11, 12]}, 't': {'id': 'Q2070', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1001', 'sentence_id': 26, 'h': {'id': 'Q148', 'pos': [19, 20]}, 't': {'id': 'Q865', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1001', 'sentence_id': 26, 'h': {'id': 'Q423', 'pos': [7, 9]}, 't': {'id': 'Q884', 'pos': [12, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1006', 'sentence_id': 3, 'h': {'id': 'Q813', 'pos': [5, 6]}, 't': {'id': 'Q265', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1006', 'sentence_id': 3, 'h': {'id': 'Q836', 'pos': [8, 9]}, 't': {'id': 'Q869', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1008', 'sentence_id': 21, 'h': {'id': 'Q77', 'pos': [34, 35]}, 't': {'id': 'Q16', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1008', 'sentence_id': 21, 'h': {'id': 'Q884', 'pos': [22, 24]}, 't': {'id': 'Q423', 'pos': [17, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1008', 'sentence_id': 23, 'h': {'id': 'Q1218', 'pos': [29, 30]}, 't': {'id': 'Q801', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1008', 'sentence_id': 23, 'h': {'id': 'Q79', 'pos': [2, 3]}, 't': {'id': 'Q801', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1008', 'sentence_id': 31, 'h': {'id': 'Q1640', 'pos': [25, 26]}, 't': {'id': 'Q224', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1012', 'sentence_id': 2, 'h': {'id': 'Q810', 'pos': [20, 21]}, 't': {'id': 'Q851', 'pos': [0, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1012', 'sentence_id': 2, 'h': {'id': 'Q161750', 'pos': [11, 13]}, 't': {'id': 'Q863', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010403.1018', 'sentence_id': 7, 'h': {'id': 'Q41', 'pos': [28, 29]}, 't': {'id': 'Q43', 'pos': [14, 15]}, 'relation': 'NA'}
